name	severity	CID	MolecularFormula	MolecularWeight	CanonicalSMILES	IUPACName	LogP	TPSA	fp
exametazime	0	9552071	C13H28N4O2	272.39	CC(C(=NO)C)NCC(C)(C)CNC(C)C(=NO)C	(NE)-N-[(3R)-3-[[3-[[(2R,3E)-3-hydroxyiminobutan-2-yl]amino]-2,2-dimethylpropyl]amino]butan-2-ylidene]hydroxylamine	1.668999999999999	89.24000000000001	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338b9210>
Argipressin	0	644077	C46H65N15O12S2	1084.2	C1CC(N(C1)C(=O)C2CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)N)C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)N	(2S)-1-[(4R,7S,10S,13S,16S,19R)-19-amino-7-(2-amino-2-oxoethyl)-10-(3-amino-3-oxopropyl)-13-benzyl-16-[(4-hydroxyphenyl)methyl]-6,9,12,15,18-pentaoxo-1,2-dithia-5,8,11,14,17-pentazacycloicosane-4-carbonyl]-N-[(2S)-1-[(2-amino-2-oxoethyl)amino]-5-(diaminomethylideneamino)-1-oxopentan-2-yl]pyrrolidine-2-carboxamide	-5.404500000000026	463.9299999999999	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338b9750>
plerixafor	0	65015	C28H54N8	502.8	C1CNCCNCCCN(CCNC1)CC2=CC=C(C=C2)CN3CCCNCCNCCCNCC3	1-[[4-(1,4,8,11-tetrazacyclotetradec-1-ylmethyl)phenyl]methyl]-1,4,8,11-tetrazacyclotetradecane	0.41580000000000733	78.66	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338b98d0>
tyramine	0	5610	C8H11NO	137.18	C1=CC(=CC=C1CCN)O	4-(2-aminoethyl)phenol	0.8933999999999995	46.25	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338b9b70>
agalsidase beta	0	52918379	C50H78N4O14	959.2	CCCCCCCC(=O)NC(CN1CCCC1)C(C2=CC3=C(C=C2)OCCO3)O.CCCCCCCC(=O)NC(CN1CCCC1)C(C2=CC3=C(C=C2)OCCO3)O.C(C(C(=O)O)O)(C(=O)O)O	N-[(1R,2R)-1-(2,3-dihydro-1,4-benzodioxin-6-yl)-1-hydroxy-3-pyrrolidin-1-ylpropan-2-yl]octanamide;(2R,3R)-2,3-dihydroxybutanedioic acid	4.742000000000009	257.12	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338b9990>
Levoleucovorin	0	135398559	C20H23N7O7	473.4	C1C(N(C2=C(N1)N=C(NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O	(2S)-2-[[4-[[(6S)-2-amino-5-formyl-4-oxo-3,6,7,8-tetrahydropteridin-6-yl]methylamino]benzoyl]amino]pentanedioic acid	-0.7310999999999972	219.83999999999997	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338b9270>
megestrol	1	19090	C22H30O3	342.5	CC1=CC2C(CCC3(C2CCC3(C(=O)C)O)C)C4(C1=CC(=O)CC4)C	(8R,9S,10R,13S,14S,17R)-17-acetyl-17-hydroxy-6,10,13-trimethyl-2,8,9,11,12,14,15,16-octahydro-1H-cyclopenta[a]phenanthren-3-one	4.004500000000003	54.37	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338b9b10>
trientine hydrochloride	1	71433	C6H20Cl2N4	219.15	C(CNCCNCCN)N.Cl.Cl	N'-[2-(2-aminoethylamino)ethyl]ethane-1,2-diamine;dihydrochloride	-1.0733999999999995	76.1	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338b9cf0>
estradiol	2	5757	C18H24O2	272.4	CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O	(8R,9S,13S,14S,17S)-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-3,17-diol	3.6092000000000026	40.46	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338b9d50>
tetracycline	2	54675776	C22H24N2O8	444.4	CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O	(4S,4aS,5aS,6S,12aR)-4-(dimethylamino)-1,6,10,11,12a-pentahydroxy-6-methyl-3,12-dioxo-4,4a,5,5a-tetrahydrotetracene-2-carboxamide	-0.37099999999999905	181.62000000000003	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338b94b0>
chlorpromazine	2	2726	C17H19ClN2S	318.9	CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl	3-(2-chlorophenothiazin-10-yl)-N,N-dimethylpropan-1-amine	4.894400000000004	6.48	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338b9090>
hydroxyprogesterone caproate	2	169870	C27H40O4	428.6	CCCCCC(=O)OC1(CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C)C(=O)C	[(8R,9S,10R,13S,14S,17R)-17-acetyl-10,13-dimethyl-3-oxo-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-17-yl] hexanoate	5.969600000000007	60.440000000000005	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338b9c30>
spironolactone	2	5833	C24H32O4S	416.6	CC(=O)SC1CC2=CC(=O)CCC2(C3C1C4CCC5(C4(CC3)C)CCC(=O)O5)C	S-[(7R,8R,9S,10R,13S,14S,17R)-10,13-dimethyl-3,5'-dioxospiro[2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthrene-17,2'-oxolane]-7-yl] ethanethioate	4.852300000000005	60.44	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338b9e70>
zonisamide	2	5734	C8H8N2O3S	212.23	C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N	1,2-benzoxazol-3-ylmethanesulfonamide	0.6163	86.19	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338b9db0>
progesterone	2	5994	C21H30O2	314.5	CC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C	(8S,9S,10R,13S,14S,17S)-17-acetyl-10,13-dimethyl-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-one	4.723500000000005	34.14	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338b9c90>
methyltestosterone	2	6010	C20H30O2	302.5	CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4(C)O)C	(8R,9S,10R,13S,14S,17S)-17-hydroxy-10,13,17-trimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one	4.269300000000004	37.3	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338b9ab0>
tolazamide	2	5503	C14H21N3O3S	311.40	CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2	1-(azepan-1-yl)-3-(4-methylphenyl)sulfonylurea	1.77392	78.50999999999999	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338b9630>
furosemide	2	3440	C12H11ClN2O5S	330.74	C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl	4-chloro-2-(furan-2-ylmethylamino)-5-sulfamoylbenzoic acid	1.8907	122.62999999999998	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338b9f90>
chlorpropamide	2	2727	C10H13ClN2O3S	276.74	CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl	1-(4-chlorophenyl)sulfonyl-3-propylurea	1.7379	75.27000000000001	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338b9a50>
prochlorperazine	2	4917	C20H24ClN3S	373.9	CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl	2-chloro-10-[3-(4-methylpiperazin-1-yl)propyl]phenothiazine	4.580200000000004	9.72	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338b9ed0>
thioguanine	2	2723601	C5H5N5S	167.19	C1=NC2=C(N1)C(=S)N=C(N2)N	2-amino-3,7-dihydropurine-6-thione	0.5976899999999998	83.38	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338b9570>
tolbutamide	2	5505	C12H18N2O3S	270.35	CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)C	1-butyl-3-(4-methylphenyl)sulfonylurea	1.78302	75.27000000000001	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338bf630>
trifluoperazine	2	5566	C21H24F3N3S	407.5	CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F	10-[3-(4-methylpiperazin-1-yl)propyl]-2-(trifluoromethyl)phenothiazine	4.945600000000004	9.72	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338bf6f0>
penicillamine	2	5852	C5H11NO2S	149.21	CC(C)(C(C(=O)O)N)S	(2S)-2-amino-3-methyl-3-sulfanylbutanoic acid	0.10670000000000035	63.31999999999999	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338bf090>
altretamine	2	2123	C9H18N6	210.28	CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C	2-N,2-N,4-N,4-N,6-N,6-N-hexamethyl-1,3,5-triazine-2,4,6-triamine	0.0696000000000001	48.39000000000001	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338bf3f0>
emtricitabine	2	60877	C8H10FN3O3S	247.25	C1C(OC(S1)CO)N2C=C(C(=NC2=O)N)F	4-amino-5-fluoro-1-[(2R,5S)-2-(hydroxymethyl)-1,3-oxathiolan-5-yl]pyrimidin-2-one	-0.45500000000000024	90.36999999999999	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338bf330>
letrozole	2	3902	C17H11N5	285.30	C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3	4-[(4-cyanophenyl)-(1,2,4-triazol-1-yl)methyl]benzonitrile	2.659160000000001	78.29	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338bf1b0>
telbivudine	2	159269	C10H14N2O5	242.23	CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)O	1-[(2S,4R,5S)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-5-methylpyrimidine-2,4-dione	-1.5142799999999992	104.55000000000001	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338bf8d0>
oxytetracycline	2	54675779	C22H24N2O9	460.4	CC1(C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O	(4S,4aR,5S,5aR,6S,12aR)-4-(dimethylamino)-1,5,6,10,11,12a-hexahydroxy-6-methyl-3,12-dioxo-4,4a,5,5a-tetrahydrotetracene-2-carboxamide	-1.4001999999999977	201.85000000000002	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338bf390>
lanreotide acetate	2	71349	C54H69N11O10S2	1096.3	CC(C)C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)NC(=O)C(CC5=CC6=CC=CC=C6C=C5)N)C(=O)NC(C(C)O)C(=O)N	10-(4-aminobutyl)-N-(1-amino-3-hydroxy-1-oxobutan-2-yl)-19-[(2-amino-3-naphthalen-2-ylpropanoyl)amino]-16-[(4-hydroxyphenyl)methyl]-13-(1H-indol-3-ylmethyl)-6,9,12,15,18-pentaoxo-7-propan-2-yl-1,2-dithia-5,8,11,14,17-pentazacycloicosane-4-carboxamide	0.8216000000000119	355.0799999999999	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338bf690>
torasemide	2	41781	C16H20N4O3S	348.4	CC1=CC(=CC=C1)NC2=C(C=NC=C2)S(=O)(=O)NC(=O)NC(C)C	1-[4-(3-methylanilino)pyridin-3-yl]sulfonyl-3-propan-2-ylurea	2.5299200000000006	100.19	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338bfc30>
iloperidone	2	71360	C24H27FN2O4	426.5	CC(=O)C1=CC(=C(C=C1)OCCCN2CCC(CC2)C3=NOC4=C3C=CC(=C4)F)OC	1-[4-[3-[4-(6-fluoro-1,2-benzoxazol-3-yl)piperidin-1-yl]propoxy]-3-methoxyphenyl]ethanone	4.826600000000004	64.8	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338bf5d0>
fenofibric acid	2	64929	C17H15ClO4	318.7	CC(C)(C(=O)O)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl	2-[4-(4-chlorobenzoyl)phenoxy]-2-methylpropanoic acid	3.8130000000000024	63.6	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338bfab0>
estropipate	2	5284555	C22H32N2O5S	436.6	CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)OS(=O)(=O)O.C1CNCCN1	[(8R,9S,13S,14S)-13-methyl-17-oxo-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-3-yl] hydrogen sulfate;piperazine	2.4726	104.73	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338bfd50>
hydroflumethiazide	2	3647	C8H8F3N3O4S2	331.3	C1NC2=C(C=C(C(=C2)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N1	1,1-dioxo-6-(trifluoromethyl)-3,4-dihydro-2H-1lambda6,2,4-benzothiadiazine-7-sulfonamide	0.014099999999999946	118.35999999999999	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338bf990>
methyclothiazide	2	4121	C9H11Cl2N3O4S2	360.2	CN1C(NC2=CC(=C(C=C2S1(=O)=O)S(=O)(=O)N)Cl)CCl	6-chloro-3-(chloromethyl)-2-methyl-1,1-dioxo-3,4-dihydro-1lambda6,2,4-benzothiadiazine-7-sulfonamide	0.5982999999999998	109.57000000000001	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338bf450>
vigabatrin	2	5665	C6H11NO2	129.16	C=CC(CCC(=O)O)N	4-aminohex-5-enoic acid	0.3645000000000001	63.31999999999999	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338bfc90>
pramipexole	2	119570	C10H17N3S	211.33	CCCNC1CCC2=C(C1)SC(=N2)N	(6S)-6-N-propyl-4,5,6,7-tetrahydro-1,3-benzothiazole-2,6-diamine	1.5821999999999998	50.94	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338bff30>
cefditoren	2	9870843	C19H18N6O5S3	506.6	CC1=C(SC=N1)C=CC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)O	(6R,7R)-7-[[(2Z)-2-(2-amino-1,3-thiazol-4-yl)-2-methoxyiminoacetyl]amino]-3-[(Z)-2-(4-methyl-1,3-thiazol-5-yl)ethenyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid	1.2927199999999999	160.1	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338bfa50>
adefovir	2	60172	C8H12N5O4P	273.19	C1=NC(=C2C(=N1)N(C=N2)CCOCP(=O)(O)O)N	2-(6-aminopurin-9-yl)ethoxymethylphosphonic acid	-0.43970000000000015	136.38000000000002	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338bfdb0>
chlorothiazide	2	2720	C7H6ClN3O4S2	295.7	C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)N=CN2	6-chloro-1,1-dioxo-4H-1lambda6,2,4-benzothiadiazine-7-sulfonamide	0.12989999999999996	118.68999999999998	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338bff90>
chlorthalidone	2	2732	C14H11ClN2O4S	338.8	C1=CC=C2C(=C1)C(=O)NC2(C3=CC(=C(C=C3)Cl)S(=O)(=O)N)O	2-chloro-5-(1-hydroxy-3-oxo-2H-isoindol-1-yl)benzenesulfonamide	0.9242000000000001	109.49000000000001	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338bfe70>
cimetidine	2	2756	C10H16N6S	252.34	CC1=C(N=CN1)CSCCNC(=NC)NC#N	1-cyano-2-methyl-3-[2-[(5-methyl-1H-imidazol-4-yl)methylsulfanyl]ethyl]guanidine	0.5973999999999998	88.88999999999999	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338bf210>
varenicline	2	170361	C13H13N3	211.26	C1C2CNCC1C3=CC4=NC=CN=C4C=C23	5,8,14-triazatetracyclo[10.3.1.02,11.04,9]hexadeca-2,4,6,8,10-pentaene	1.8038999999999998	37.81	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338bf4b0>
disopyramide	2	3114	C21H29N3O	339.5	CC(C)N(CCC(C1=CC=CC=C1)(C2=CC=CC=N2)C(=O)N)C(C)C	4-[di(propan-2-yl)amino]-2-phenyl-2-pyridin-2-ylbutanamide	3.361900000000001	59.22	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338bf510>
hydrochlorothiazide	2	3639	C7H8ClN3O4S2	297.7	C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl	6-chloro-1,1-dioxo-3,4-dihydro-2H-1lambda6,2,4-benzothiadiazine-7-sulfonamide	-0.3512999999999999	118.36	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338bfbd0>
medroxyprogesterone	2	10631	C22H32O3	344.5	CC1CC2C(CCC3(C2CCC3(C(=O)C)O)C)C4(C1=CC(=O)CC4)C	(6S,8R,9S,10R,13S,14S,17R)-17-acetyl-17-hydroxy-6,10,13-trimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one	4.084400000000003	54.37	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338bf270>
octreotide	2	448601	C49H66N10O10S2	1019.2	CC(C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)NC(=O)C(CC5=CC=CC=C5)N)C(=O)NC(CO)C(C)O)O	(4R,7S,10S,13R,16S,19R)-10-(4-aminobutyl)-19-[[(2R)-2-amino-3-phenylpropanoyl]amino]-16-benzyl-N-[(2R,3R)-1,3-dihydroxybutan-2-yl]-7-[(1R)-1-hydroxyethyl]-13-(1H-indol-3-ylmethyl)-6,9,12,15,18-pentaoxo-1,2-dithia-5,8,11,14,17-pentazacycloicosane-4-carboxamide	-0.8053999999999939	332.22	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338bfed0>
succimer	2	2724354	C4H6O4S2	182.2	C(C(C(=O)O)S)(C(=O)O)S	(2S,3R)-2,3-bis(sulfanyl)butanedioic acid	-0.24759999999999993	74.6	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338c54b0>
thiothixene	2	941651	C23H29N3O2S2	443.6	CN1CCN(CC1)CCC=C2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C	(9Z)-N,N-dimethyl-9-[3-(4-methylpiperazin-1-yl)propylidene]thioxanthene-2-sulfonamide	3.4707000000000017	43.86000000000001	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338bf9f0>
trimipramine	2	5584	C20H26N2	294.4	CC(CN1C2=CC=CC=C2CCC3=CC=CC=C31)CN(C)C	3-(5,6-dihydrobenzo[b][1]benzazepin-11-yl)-N,N,2-trimethylpropan-1-amine	4.121000000000003	6.48	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338c5390>
capecitabine	2	60953	C15H22FN3O6	359.35	CCCCCOC(=O)NC1=NC(=O)N(C=C1F)C2C(C(C(O2)C)O)O	pentyl N-[1-[(2R,3R,4S,5R)-3,4-dihydroxy-5-methyloxolan-2-yl]-5-fluoro-2-oxopyrimidin-4-yl]carbamate	0.7602	122.91000000000001	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338bfcf0>
estrone	2	5870	C18H22O2	270.4	CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)O	(8R,9S,13S,14S)-3-hydroxy-13-methyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-17-one	3.8174000000000032	37.3	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338c5030>
clofibrate	3	2796	C12H15ClO3	242.70	CCOC(=O)C(C)(C)OC1=CC=C(C=C1)Cl	ethyl 2-(4-chlorophenoxy)-2-methylpropanoate	3.060500000000002	35.53	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338c5270>
fluoxetine	3	3386	C17H18F3NO	309.33	CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F	N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	4.435000000000003	21.259999999999998	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338c5810>
ketoprofen	3	3825	C16H14O3	254.28	CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O	2-(3-benzoylphenyl)propanoic acid	3.1057000000000006	54.370000000000005	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338bfe10>
methotrexate	3	126941	C20H22N8O5	454.4	CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O	(2S)-2-[[4-[(2,4-diaminopteridin-6-yl)methyl-methylamino]benzoyl]amino]pentanedioic acid	0.2684000000000003	210.53999999999996	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338c5930>
phenobarbital	3	4763	C12H12N2O3	232.23	CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2	5-ethyl-5-phenyl-1,3-diazinane-2,4,6-trione	0.7003999999999997	75.27000000000001	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338c57b0>
amphotericin b	3	5280965	C47H73NO17	924.1	CC1C=CC=CC=CC=CC=CC=CC=CC(CC2C(C(CC(O2)(CC(CC(C(CCC(CC(CC(=O)OC(C(C1O)C)C)O)O)O)O)O)O)O)C(=O)O)OC3C(C(C(C(O3)C)O)N)O	(1R,3S,5R,6R,9R,11R,15S,16R,17R,18S,19E,21E,23E,25E,27E,29E,31E,33R,35S,36R,37S)-33-[(2R,3S,4S,5S,6R)-4-amino-3,5-dihydroxy-6-methyloxan-2-yl]oxy-1,3,5,6,9,11,17,37-octahydroxy-15,16,18-trimethyl-13-oxo-14,39-dioxabicyclo[33.3.1]nonatriaconta-19,21,23,25,27,29,31-heptaene-36-carboxylic acid	0.7117000000000056	319.60999999999996	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338c5690>
ampicillin	3	6249	C16H19N3O4S	349.4	CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C	(2S,5R,6R)-6-[[(2R)-2-amino-2-phenylacetyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid	0.3180999999999994	112.73	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338c55d0>
donepezil	3	3152	C24H29NO3	379.5	COC1=C(C=C2C(=C1)CC(C2=O)CC3CCN(CC3)CC4=CC=CC=C4)OC	2-[(1-benzylpiperidin-4-yl)methyl]-5,6-dimethoxy-2,3-dihydroinden-1-one	4.361100000000004	38.769999999999996	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338c5d50>
ceftazidime	3	5481173	C22H22N6O7S2	546.6	CC(C)(C(=O)O)ON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)C[N+]4=CC=CC=C4)C(=O)[O-]	(6R,7R)-7-[[(2Z)-2-(2-amino-1,3-thiazol-4-yl)-2-(2-carboxypropan-2-yloxyimino)acetyl]amino]-8-oxo-3-(pyridin-1-ium-1-ylmethyl)-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate	-1.299199999999996	191.22	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338c5570>
demeclocycline	3	54680690	C21H21ClN2O8	464.9	CN(C)C1C2CC3C(C4=C(C=CC(=C4C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O)Cl)O	(4S,4aS,5aS,6S,12aR)-7-chloro-4-(dimethylamino)-1,6,10,11,12a-pentahydroxy-3,12-dioxo-4a,5,5a,6-tetrahydro-4H-tetracene-2-carboxamide	0.10829999999999995	181.61999999999998	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338c5bd0>
dexamethasone	3	5743	C22H29FO5	392.5	CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C	(8S,9R,10S,11S,13S,14S,16R,17R)-9-fluoro-11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13,16-trimethyl-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-3-one	1.8957	94.83000000000001	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338c5870>
propoxyphene	3	10100	C22H29NO2	339.5	CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(C)CN(C)C	[(2S,3R)-4-(dimethylamino)-3-methyl-1,2-diphenylbutan-2-yl] propanoate	4.275500000000004	29.54	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338c59f0>
epirubicin	3	41867	C27H29NO11	543.5	CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O	(7S,9S)-7-[(2R,4S,5R,6S)-4-amino-5-hydroxy-6-methyloxan-2-yl]oxy-6,9,11-trihydroxy-9-(2-hydroxyacetyl)-4-methoxy-8,10-dihydro-7H-tetracene-5,12-dione	0.0012999999999995793	206.07	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338c5e10>
etoposide	3	36462	C29H32O13	588.6	CC1OCC2C(O1)C(C(C(O2)OC3C4COC(=O)C4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O	(5S,5aR,8aR,9R)-5-[[(2R,4aR,6R,7R,8R,8aS)-7,8-dihydroxy-2-methyl-4,4a,6,7,8,8a-hexahydropyrano[3,2-d][1,3]dioxin-6-yl]oxy]-9-(4-hydroxy-3,5-dimethoxyphenyl)-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[6,5-f][1,3]benzodioxol-8-one	1.3385999999999993	160.83	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338c5f90>
